"geo_id","dataset_id","year","variable","value","NCESSCH","SCHNAM","domain","subdomain","indicator","geo_name","geo_level","metro_area"
"ZC98856",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","91.489365",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98856 WA","ZCTA",NA
"ZC98856",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","91.379311",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98856 WA","ZCTA",NA
"ZC98857",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","3.0075188",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98857 WA","ZCTA",NA
"ZC98857",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","2.2988505",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98857 WA","ZCTA",NA
"ZC98857",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","9.1370564",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98857 WA","ZCTA",NA
"ZC98857",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","20.895523",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98857 WA","ZCTA",NA
"ZC98857",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","26.499998",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98857 WA","ZCTA",NA
"ZC98857",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","31.428572",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98857 WA","ZCTA",NA
"ZC98857",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","41.954021",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98857 WA","ZCTA",NA
"ZC98858",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","53.846157",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98858 WA","ZCTA",NA
"ZC98858",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","29.032257",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98858 WA","ZCTA",NA
"ZC98858",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","21.276596",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98858 WA","ZCTA",NA
"ZC98858",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","8.7719297",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98858 WA","ZCTA",NA
"ZC98858",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","17.567568",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98858 WA","ZCTA",NA
"ZC98858",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","20.454546",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98858 WA","ZCTA",NA
"ZC98858",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","23.076923",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98858 WA","ZCTA",NA
"ZC98859",2,"2007-2011","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98859 WA","ZCTA",NA
"ZC98859",2,"2008-2012","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98859 WA","ZCTA",NA
"ZC98859",2,"2009-2013","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98859 WA","ZCTA",NA
"ZC98859",2,"2010-2014","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98859 WA","ZCTA",NA
"ZC98859",2,"2011-2015","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98859 WA","ZCTA",NA
"ZC98859",2,"2012-2016","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98859 WA","ZCTA",NA
"ZC98859",2,"2013-2017","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98859 WA","ZCTA",NA
"ZC98860",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","57.14286",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98860 WA","ZCTA",NA
"ZC98860",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","52.941177",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98860 WA","ZCTA",NA
"ZC98860",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98860 WA","ZCTA",NA
"ZC98860",2,"2010-2014","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98860 WA","ZCTA",NA
"ZC98860",2,"2011-2015","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98860 WA","ZCTA",NA
"ZC98860",2,"2012-2016","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98860 WA","ZCTA",NA
"ZC98860",2,"2013-2017","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98860 WA","ZCTA",NA
"ZC98862",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","26.530611",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98862 WA","ZCTA",NA
"ZC98862",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","67.92453",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98862 WA","ZCTA",NA
"ZC98862",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","52.499996",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98862 WA","ZCTA",NA
"ZC98862",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","53.658539",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98862 WA","ZCTA",NA
"ZC98862",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","80.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98862 WA","ZCTA",NA
"ZC98862",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98862 WA","ZCTA",NA
"ZC98862",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98862 WA","ZCTA",NA
"ZC98901",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","26.703644",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98901 WA","ZCTA",NA
"ZC98901",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","19.622332",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98901 WA","ZCTA",NA
"ZC98901",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","19.449081",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98901 WA","ZCTA",NA
"ZC98901",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","21.644297",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98901 WA","ZCTA",NA
"ZC98901",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","22.77512",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98901 WA","ZCTA",NA
"ZC98901",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","22.810394",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98901 WA","ZCTA",NA
"ZC98901",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","29.760664",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98901 WA","ZCTA",NA
"ZC98902",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","24.842768",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98902 WA","ZCTA",NA
"ZC98902",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","28.144745",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98902 WA","ZCTA",NA
"ZC98902",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","27.175844",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98902 WA","ZCTA",NA
"ZC98902",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","21.596245",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98902 WA","ZCTA",NA
"ZC98902",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","22.040586",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98902 WA","ZCTA",NA
"US24510",5,"2021","Food insecurity rate","0.181",NA,NA,"Opportunity","Basic Needs and Finance","Food Insecurity Rate by County","Baltimore city, Maryland","County",NA
"ZC98902",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","20.092379",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98902 WA","ZCTA",NA
"ZC98902",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","23.941069",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98902 WA","ZCTA",NA
"ZC98903",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","15.555556",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98903 WA","ZCTA",NA
"ZC98903",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","37.676056",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98903 WA","ZCTA",NA
"ZC98903",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","40.563381",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98903 WA","ZCTA",NA
"ZC98903",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","40.821259",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98903 WA","ZCTA",NA
"ZC98903",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","41.226215",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98903 WA","ZCTA",NA
"ZC98903",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","40.900196",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98903 WA","ZCTA",NA
"ZC98903",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","31.182796",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98903 WA","ZCTA",NA
"ZC98908",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","23.329908",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98908 WA","ZCTA",NA
"ZC98908",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","18.113913",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98908 WA","ZCTA",NA
"ZC98908",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","18.615107",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98908 WA","ZCTA",NA
"ZC98908",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","19.808613",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98908 WA","ZCTA",NA
"ZC98908",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","19.318182",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98908 WA","ZCTA",NA
"ZC98908",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","22.937853",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98908 WA","ZCTA",NA
"ZC98908",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","25.084745",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98908 WA","ZCTA",NA
"ZC98921",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98921 WA","ZCTA",NA
"ZC98921",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98921 WA","ZCTA",NA
"ZC98921",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98921 WA","ZCTA",NA
"ZC98921",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98921 WA","ZCTA",NA
"ZC98921",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98921 WA","ZCTA",NA
"ZC98921",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98921 WA","ZCTA",NA
"ZC98921",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98921 WA","ZCTA",NA
"ZC98922",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","31.147539",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98922 WA","ZCTA",NA
"ZC98922",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","40.517242",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98922 WA","ZCTA",NA
"ZC98922",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","32.222221",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 98922 WA","ZCTA",NA
